_id,constituency,district,name,gender,age,party,const_category,total_electors,total_const_votes,votes,candidate_voteshare_percent
503,Gulbarga Dakshin,Gulbarga,Abdul Hameed Qureshi,M,31,IUML,GEN,211956,117303,379,0.32
504,Gulbarga Dakshin,Gulbarga,Shashikanth R.Dikshith,M,51,IND,GEN,211956,117303,296,0.25
505,Gulbarga Dakshin,Gulbarga,Dattatraya C. Patil Revoor (Appu Gouda),M,31,BJP,GEN,211956,117303,36850,31.41
506,Gulbarga Dakshin,Gulbarga,Basavaraj Chincholli,M,59,IND,GEN,211956,117303,463,0.39
507,Gulbarga Dakshin,Gulbarga,Mahamd Jakeer Husen (Badebahi),M,45,IND,GEN,211956,117303,534,0.46
508,Gulbarga Dakshin,Gulbarga,V. Nagammal,F,48,SUCI,GEN,211956,117303,418,0.36
509,Gulbarga Dakshin,Gulbarga,Gurudevappa S. Naroni,M,36,IND,GEN,211956,117303,375,0.32
510,Gulbarga Dakshin,Gulbarga,Poojari Dharmaveer S. Pattan,M,52,IND,GEN,211956,117303,708,0.6
511,Gulbarga Dakshin,Gulbarga,Dinakar Rao Narayan Rao Kulkarni,M,50,IND,GEN,211956,117303,591,0.5
512,Gulbarga Dakshin,Gulbarga,Shashil.G.Namoshi,M,57,JD(S),GEN,211956,117303,26880,22.92
513,Gulbarga Dakshin,Gulbarga,Gurushant Pattedar,M,59,IND,GEN,211956,117303,558,0.48
514,Gulbarga Dakshin,Gulbarga,Hanmanthraya.M.Pujari,M,47,IND,GEN,211956,117303,278,0.24
515,Gulbarga Dakshin,Gulbarga,Karikal Sanjeev Kumar,M,37,IND,GEN,211956,117303,233,0.2
516,Gulbarga Dakshin,Gulbarga,Venkatesh Dorepalli,M,43,IND,GEN,211956,117303,555,0.47
517,Gulbarga Dakshin,Gulbarga,Basheer Alam,M,56,INL,GEN,211956,117303,222,0.19
518,Gulbarga Dakshin,Gulbarga,Veeresh G.Rathod (Ishwar),M,26,AIFB(S),GEN,211956,117303,137,0.12
519,Gulbarga Dakshin,Gulbarga,Parvati Jagannath Chavan,F,39,NDEP,GEN,211956,117303,146,0.12
520,Gulbarga Dakshin,Gulbarga,Vinod Kumar Anavarkar,M,33,IND,GEN,211956,117303,297,0.25
521,Gulbarga Dakshin,Gulbarga,R.D.Kattimani,M,60,SAJP,GEN,211956,117303,578,0.49
522,Gulbarga Uttar,Gulbarga,Kalyanrao Ambalgi,M,41,BSRC,GEN,208698,104839,339,0.32
523,Gulbarga Uttar,Gulbarga,Dattatraya Chowdhary,M,47,JD(U),GEN,208698,104839,296,0.28
524,Gulbarga Uttar,Gulbarga,Nasir Hussain Ustad,M,36,KJP,GEN,208698,104839,30377,28.97
525,Gulbarga Uttar,Gulbarga,Rajgopal Reddy,M,52,BJP,GEN,208698,104839,18642,17.78
526,Gulbarga Uttar,Gulbarga,Qamar Ul Islam,M,66,INC,GEN,208698,104839,50498,48.17
527,Gulbarga Uttar,Gulbarga,Md Nooh,M,48,IUML,GEN,208698,104839,194,0.19
528,Gulbarga Uttar,Gulbarga,Shaukat Ali,M,44,SP,GEN,208698,104839,167,0.16
529,Gulbarga Uttar,Gulbarga,Syed Zafar Hussain,M,45,JD(S),GEN,208698,104839,1189,1.13
530,Gulbarga Uttar,Gulbarga,Syeda Raziya Begum,F,46,IND,GEN,208698,104839,764,0.73
531,Gulbarga Uttar,Gulbarga,Abdul Hameed Faraan,M,71,WPOI,GEN,208698,104839,572,0.55
532,Gulbarga Uttar,Gulbarga,Shamala,F,40,IND,GEN,208698,104839,420,0.4
533,Gulbarga Uttar,Gulbarga,Vasant,M,29,IND,GEN,208698,104839,330,0.31
534,Gulbarga Uttar,Gulbarga,Abdul Raheem Patel,M,34,SDPI,GEN,208698,104839,654,0.62
535,Gulbarga Uttar,Gulbarga,Prakash K.Sutar,M,44,IND,GEN,208698,104839,397,0.38
536,Aland,Gulbarga,Zaher Ansari,M,35,IND,GEN,192986,132385,516,0.39
537,Aland,Gulbarga,Guttedar Subhash Rukmayya,M,61,JD(S),GEN,192986,132385,49971,37.75
538,Aland,Gulbarga,Siddanna Master Shegaji,M,68,INC,GEN,192986,132385,3912,2.96
