,name,age,gender,party,votes,percent_votes,constituency,constituency_category
2492,A. Yadavanahalli P. C. Krishnegowda,41,M,IND,186,0.1024951507670604,Nagamangala,GEN
2493,Venkatesha,48,M,IND,184,0.1013930523717157,Nagamangala,GEN
2494,B. V. Dharanendrababu,58,M,IND,139,0.0765958384764591,Nagamangala,GEN
2495,N. S. Ashoka,42,M,IND,136,0.074942690883442,Nagamangala,GEN
2496,Vasim Ulla Khan,30,M,AIMEP,104,0.0573091165579262,Nagamangala,GEN
2497,Narayanagowda,55,M,JD(S),88016,50.58303592466797,Krishnarajpet,GEN
2498,K B Chandrashekar,65,M,INC,70897,40.74469980402637,Krishnarajpet,GEN
2499,B C Manju,43,M,BJP,9819,5.643006155066291,Krishnarajpet,GEN
2500,K N Shankaregowda,36,M,IND,1524,0.8758469681557216,Krishnarajpet,GEN
2501,Lokesh B N,35,M,IND,1139,0.6545864151767499,Krishnarajpet,GEN
2502,NOTA,,,NOTA,1093,0.6281500893662753,Krishnarajpet,GEN
2503,Ashok,35,M,JBJSP,381,0.2189617420389304,Krishnarajpet,GEN
2504,A C Kantha,37,M,KPJP,290,0.1666637931529916,Krishnarajpet,GEN
2505,Ravikumar L R,28,M,IND,273,0.1568938466578162,Krishnarajpet,GEN
2506,R Jagadish,41,M,IND,213,0.1224116825571972,Krishnarajpet,GEN
2507,Manjula,65,F,IND,182,0.1045958977718775,Krishnarajpet,GEN
2508,Puttanna S Gowda,62,M,IND,176,0.1011476813618156,Krishnarajpet,GEN
2509,C N Balakrishna,49,M,JD(S),105516,63.08464017314258,Shravanabelagola,GEN
2510,C S Puttegowda,68,M,INC,52504,31.39046161388489,Shravanabelagola,GEN
2511,Shivananjegowda,54,M,BJP,7506,4.487597228283939,Shravanabelagola,GEN
2512,NOTA,,,NOTA,906,0.5416684104483412,Shravanabelagola,GEN
2513,Dwarakish,35,M,AIMEP,415,0.2481152211214807,Shravanabelagola,GEN
2514,Bojegowda,41,M,SJPL,414,0.2475173531187784,Shravanabelagola,GEN
2515,K.M Shivalinge Gowda,60,M,JD(S),93986,54.34004590683341,Arsikere,GEN
2516,G.B.Shashidhara,49,M,INC,50297,29.080302268167603,Arsikere,GEN
2517,G. Mariswamy,51,M,BJP,25258,14.603460935828725,Arsikere,GEN
2518,N.C Chandrashekara,45,M,RPI(A),1354,0.7828444891563896,Arsikere,GEN
2519,NOTA,,,NOTA,1079,0.6238472701622928,Arsikere,GEN
2520,Jagadisha C.B,32,M,SJPL,539,0.3116345492284298,Arsikere,GEN
2521,Shaheen,37,F,AIMEP,446,0.2578645806231535,Arsikere,GEN
2522,Lingesha. K.S.,59,M,JD(S),64268,42.20411218881132,Belur,GEN
2523,H.K. Suresh,47,M,BJP,44578,29.273898567760494,Belur,GEN
2524,Keerthana Rudreshagowda,52,F,INC,39519,25.95170706400751,Belur,GEN
2525,Tholachanayka B.D,36,M,IND,1170,0.7683265584880384,Belur,GEN
2526,NOTA,,,NOTA,1106,0.7262984390493766,Belur,GEN
2527,Aruna N.R (Arungowda),30,M,SHS,675,0.4432653222046375,Belur,GEN
2528,Sangamesha. S.B,35,M,IND,525,0.3447619172702737,Belur,GEN
2529,H.B.Chandrakantha,32,M,RPI(A),438,0.2876299424083426,Belur,GEN
2530,Preetham J Gowda,37,M,BJP,63348,41.01840220671078,Hassan,GEN
2531,H S Prakash,66,M,JD(S),50342,32.59689972675119,Hassan,GEN
2532,H K Mahesh,52,M,INC,38101,24.67074165684611,Hassan,GEN
2533,NOTA,,,NOTA,953,0.6170761082117096,Hassan,GEN
2534,Zareen Taj,37,F,AIMEP,378,0.2447584143798805,Hassan,GEN
2535,R G Sathish,46,M,IND,366,0.2369883059868685,Hassan,GEN
2536,Mohammed Sharjeel,40,M,IND,214,0.1385669330087154,Hassan,GEN
2537,Akmal Javeed,43,M,IND,146,0.0945363187816469,Hassan,GEN
2538,Dharmegowda,41,M,BDBRAJP,146,0.0945363187816469,Hassan,GEN
2539,Sathish K H,39,M,RPI(A),106,0.0686359574716067,Hassan,GEN
2540,K J Jacob,35,M,IND,99,0.0641033942423496,Hassan,GEN
2541,Nirvanaiah K S,55,M,RPSN,93,0.0602183400458436,Hassan,GEN
2542,Hemanth Kumar C,47,M,SHS,82,0.0530957406855825,Hassan,GEN
2543,H A Nanjegowda,48,M,LAD,64,0.0414405780960644,Hassan,GEN
2544,H D Revanna,60,M,JD(S),108541,60.134850633809066,Holenarasipur,GEN
2545,Manjegowda B P,56,M,INC,64709,35.850655970215406,Holenarasipur,GEN
2546,M N Raju,52,M,BJP,3667,2.031623969506249,Holenarasipur,GEN
2547,NOTA,,,NOTA,984,0.5451644357769702,Holenarasipur,GEN
2548,B K Nagaraja,55,M,RPSN,964,0.5340838578140236,Holenarasipur,GEN
2549,B N Manje Gowda,40,M,IND,606,0.3357415122772804,Holenarasipur,GEN
2550,H D Revanna,42,M,IND,438,0.2426646573885294,Holenarasipur,GEN
2551,M Mahesh Urf Harsha,47,M,IND,298,0.1651006116479035,Holenarasipur,GEN
2552,Mohammed Haneef,41,M,AIMEP,289,0.1601143515645776,Holenarasipur,GEN
2553,A. T. Ramaswamy,66,M,JD(S),85064,45.03027993054673,Arkalgud,GEN
2554,Manju .A,60,M,INC,74411,39.39090755092534,Arkalgud,GEN
2555,H. Yogaramesha,49,M,BJP,22679,12.005568966247406,Arkalgud,GEN
2556,Sheshegowda,47,M,INCP,3559,1.8840257485283527,Arkalgud,GEN
2557,NOTA,,,NOTA,1189,0.6294202346165246,Arkalgud,GEN
2558,Manjunatha .H .P,48,M,BDBRAJP,1035,0.5478973446830137,Arkalgud,GEN
2559,H. T. Sathya,44,M,AIMEP,486,0.2572735357641977,Arkalgud,GEN
2560,Latha .K .M,38,F,RPI(A),481,0.2546266886884343,Arkalgud,GEN
2561,H K Kumaraswamy,63,M,JD(S),62262,38.67012819238796,Sakaleshpur,SC
2562,Somashekar Jayaraj,45,M,BJP,57320,35.600715492397896,Sakaleshpur,SC
2563,Siddaiah,64,M,INC,37002,22.98146675941568,Sakaleshpur,SC
2564,NOTA,,,NOTA,1597,0.9918761800655868,Sakaleshpur,SC
2565,K R Pradeep Kumar,29,M,AIMEP,1148,0.7130080492894763,Sakaleshpur,SC
2566,Veeresha,48,M,IND,576,0.3577461989466362,Sakaleshpur,SC
2567,M Chinnamallaiah,57,M,IND,572,0.35526185034284,Sakaleshpur,SC
2568,Kumaraswamy,34,M,IND,531,0.3297972771539302,Sakaleshpur,SC
2569,Harish Poonja,36,M,BJP,98417,54.8131439710387,Belthangady,GEN
2570,K.Vasantha Bangera,73,M,INC,75443,42.01782233361181,Belthangady,GEN
2571,Jagannatha. M,28,M,AIMEP,1806,1.0058479532163742,Belthangady,GEN
2572,Sumathi S Hegde,60,F,JD(S),1612,0.8978000556947926,Belthangady,GEN
2573,NOTA,,,NOTA,1245,0.6934001670843776,Belthangady,GEN
2574,Venkatesha Bende,46,M,IND,654,0.3642439431913116,Belthangady,GEN
2575,U.M. Syed Hassan,54,M,IND,373,0.2077415761626287,Belthangady,GEN
2576,Umanatha. A. Kotian,58,M,BJP,87444,57.4356144948669,Moodabidri,GEN
2577,K. Abhayachandra,69,M,INC,57645,37.86281503083804,Moodabidri,GEN
2578,Ashwin Jossy Pereira,35,M,IND,2111,1.3865626252077217,Moodabidri,GEN
2579,Jeevan Krishna Shetty,43,M,JD(S),1845,1.2118465388480562,Moodabidri,GEN
2580,K. Yadava Shetty,54,M,CPM,1114,0.7317057150551407,Moodabidri,GEN
2581,NOTA,,,NOTA,1037,0.6811300058457637,Moodabidri,GEN
2582,Abdul Rehiman,30,M,AIMEP,616,0.404605673675015,Moodabidri,GEN
2583,Reena Pinto,45,F,IND,435,0.2857199156633628,Moodabidri,GEN
2584,Dr.Bharath Shetty. Y,47,M,BJP,98648,56.01689910507427,Mangalore City North,GEN
2585,B.A.Mohiuddin Bava,54,M,INC,72000,40.88493163130877,Mangalore City North,GEN
2586,Muneer Katipalla,43,M,CPM,2472,1.403715986008268,Mangalore City North,GEN
2587,NOTA,,,NOTA,1166,0.6621087539181393,Mangalore City North,GEN
2588,P.M. Ahammad,48,M,AIMEP,900,0.5110616453913597,Mangalore City North,GEN
2589,Maxim Pinto,54,M,IND,355,0.2015854267932585,Mangalore City North,GEN
2590,Suresh.B.Salian,47,M,ABHM,303,0.1720574206150911,Mangalore City North,GEN
2591,Supreeth Kumar Poojary,41,M,LAD,260,0.1476400308908372,Mangalore City North,GEN
2592,D. Vedavyasa Kamath,40,M,BJP,86545,52.96933048528952,Mangalore City South,GEN
2593,J. R. Lobo,65,M,INC,70470,43.13072643478368,Mangalore City South,GEN
2594,Sunil Kumar Bajal,40,M,CPM,2329,1.4254500052023724,Mangalore City South,GEN
2595,NOTA,,,NOTA,1063,0.6506025571189875,Mangalore City South,GEN
2596,R. Srikar Prabhu,49,M,IND,861,0.5269697099524442,Mangalore City South,GEN
2597,Rathnakara Suvarna,49,M,JD(S),773,0.4731098557412768,Mangalore City South,GEN
2598,Madan M.C.,32,M,IND,708,0.4333270088807555,Mangalore City South,GEN
2599,Mohammed Iqbal,42,M,AIMEP,230,0.1407700735064601,Mangalore City South,GEN
2600,Reena Pinto,45,F,IND,148,0.0905824820824178,Mangalore City South,GEN
2601,Dharmendra,50,M,ABHM,97,0.0593682483918549,Mangalore City South,GEN
2602,Mahammad Khalid,44,M,IND,94,0.0575321169982923,Mangalore City South,GEN
2603,Supreeth Kumar Poojary,41,M,HJP,69,0.042231022051938,Mangalore City South,GEN
2604,U.T.Abdul Khader,49,M,INC,80813,54.106910912036845,Mangalore,GEN
2605,Santhosh Kumar Rai Boliyaru,53,M,BJP,61074,40.89101353794239,Mangalore,GEN
2606,K.Ashraf,51,M,JD(S),3692,2.471913121493325,Mangalore,GEN
2607,Nithin Kuthar,26,M,CPM,2372,1.5881305320103376,Mangalore,GEN
2608,NOTA,,,NOTA,821,0.5496859893678276,Mangalore,GEN
2609,Usman,45,M,AIMEP,586,0.3923459071492655,Mangalore,GEN
2610,Rajesh Naik U.,59,M,BJP,97802,53.57399139985209,Bantval,GEN
2611,B Ramanatha Rai,66,M,INC,81831,44.82539508641231,Bantval,GEN
2612,NOTA,,,NOTA,946,0.5181999945221988,Bantval,GEN
2613,Shameer,38,M,AIMEP,760,0.4163128920051491,Bantval,GEN
2614,Balakrishna Poojary Panolibail,48,M,LAD,713,0.390567226315357,Bantval,GEN
2615,Ibrahim Kailar,46,M,IND,503,0.2755334008928816,Bantval,GEN
2616,Sanjeeva Matandoor,53,M,BJP,90073,54.17240529015884,Puttur,GEN
2617,Shakunthala.T. Shetty,71,F,INC,70596,42.45839623265633,Puttur,GEN
2618,I. C. Kailas Gowda,51,M,JD(S),1424,0.8564331723511617,Puttur,GEN
2619,NOTA,,,NOTA,1227,0.73795189780539,Puttur,GEN
2620,Abdul Majeed Kolpe,42,M,JD(U),527,0.3169524451046785,Puttur,GEN
2621,Vidyashri. S,26,F,IND,454,0.27304821646589,Puttur,GEN
2622,Shabana. S. Sheik,35,F,AIMEP,425,0.2556068105682891,Puttur,GEN
2623,B. Shekhar Madavu,39,M,PPRP,404,0.2429768269872677,Puttur,GEN
2624,Chethan Kumar Puttur,30,M,IND,344,0.206891159612921,Puttur,GEN
2625,M. Sheshappa Rao (M. S. Rao),72,M,SJPL,340,0.2044854484546313,Puttur,GEN
2626,Amarnatha .B. K.,36,M,IND,244,0.1467483806556765,Puttur,GEN
2627,Abdul Baseer Boodiyar,38,M,IND,213,0.1281041191789307,Puttur,GEN
2628,Angara.S,54,M,BJP,95205,56.53100729164193,Sullia,SC
2629,Dr.B.Raghu,63,M,INC,69137,41.05230031114173,Sullia,SC
2630,Raghu,42,M,BSP,1472,0.8740469800251763,Sullia,SC
2631,NOTA,,,NOTA,1310,0.7778543096691447,Sullia,SC
2632,Sundara.K,46,M,IND,564,0.3348930004987768,Sullia,SC
2633,Sanjeev Baburao Kurandwada,40,M,IND,391,0.2321687290691874,Sullia,SC
2634,Chandrashekara.K.Pallathadka,31,M,IND,333,0.197729377954065,Sullia,SC
2635,Appachu Ranjan M P,61,M,BJP,70631,41.68053440970624,Madikeri,GEN
2636,B A Jivijaya,78,M,JD(S),54616,32.22981505741836,Madikeri,GEN
2637,K P Chandrakala,58,F,INC,38219,22.553671116146774,Madikeri,GEN
2638,NOTA,,,NOTA,1615,0.9530385110174794,Madikeri,GEN
2639,Bhargava C J,28,M,ABHM,1124,0.6632911989991621,Madikeri,GEN
2640,A Mohammed Haneef,34,M,IND,1005,0.5930673087136635,Madikeri,GEN
2641,Rasheeda Begum,48,F,AIMEP,545,0.3216136151730812,Madikeri,GEN
2642,P S Yadurappa,66,M,IND,483,0.2850263782176114,Madikeri,GEN
2643,K B Raju,59,M,BRPP,368,0.2171629548324658,Madikeri,GEN
2644,B M Thimmaiah,68,M,IND,331,0.1953286360042016,Madikeri,GEN
2645,C U Kishan,32,M,IND,283,0.1670030331999669,Madikeri,GEN
2646,M Khaleel,46,M,IND,238,0.1404477805709969,Madikeri,GEN
2647,K G Bopaiah,65,M,BJP,77944,49.40293588215906,Virajpet,GEN
2648,Arun Machaiah C S,63,M,INC,64591,40.939456937859696,Virajpet,GEN
2649,Sanketh Poovaiah M,49,M,JD(S),11224,7.11406333189666,Virajpet,GEN
2650,NOTA,,,NOTA,1733,1.0984205055396394,Virajpet,GEN
2651,Basavaraju H D,64,M,AIMEP,1015,0.6433334178434703,Virajpet,GEN
2652,Nanjappa M K,42,M,IND,666,0.4221281342697056,Virajpet,GEN
2653,H D Doddaiah,68,M,IND,599,0.3796617904317623,Virajpet,GEN
2654,K. Mahadeva,63,M,JD(S),77770,49.94348686069511,Periyapatna,GEN
2655,K. Venkatesh,70,M,INC,70277,45.13152148783684,Periyapatna,GEN
2656,Manjunatha S,31,M,BJP,4047,2.5989622132600374,Periyapatna,GEN
2657,NOTA,,,NOTA,1178,0.7565054329677104,Periyapatna,GEN
2658,Girish,37,M,JANSAMAP,852,0.5471499396336921,Periyapatna,GEN
2659,Srinivas P,30,M,IND,387,0.2485293739885432,Periyapatna,GEN
2660,N S Annegowda,43,M,IND,385,0.2472449844588866,Periyapatna,GEN
2661,Sumithra H K,29,F,AIMEP,248,0.1592643016774127,Periyapatna,GEN
2662,Mahadeva Swamy,43,M,JD(U),206,0.132292121554625,Periyapatna,GEN
2663,Devaraj H B,44,M,BRPP,192,0.1233013948470292,Periyapatna,GEN
2664,Mahadeva,49,M,RPSN,174,0.1117418890801202,Periyapatna,GEN
2665,Sa. Ra. Mahesh,52,M,JD(S),85011,48.57299576612558,Krishnarajanagara,GEN
2666,D. Ravishankar,42,M,INC,83232,47.55652308061502,Krishnarajanagara,GEN
2667,H. G. Shwetha Gopala,42,F,BJP,2716,1.551849248930104,Krishnarajanagara,GEN
2668,Hosahalli Venkatesh,55,M,IND,1743,0.9959032551123606,Krishnarajanagara,GEN
2669,NOTA,,,NOTA,1193,0.6816480684733485,Krishnarajanagara,GEN
2670,Vishwanatha H. R.,40,M,IND,304,0.1736974122513812,Krishnarajanagara,GEN
2671,K. L. Swamy,71,M,SWARAJ,264,0.1508424895867258,Krishnarajanagara,GEN
2672,Mallesh,45,M,IND,196,0.1119891210568116,Krishnarajanagara,GEN
2673,Kumudwathi S.,30,F,RCMP,186,0.1062753903906477,Krishnarajanagara,GEN
2674,Shanthamma (Shanthiraj),45,F,AIMEP,172,0.0982761674580183,Krishnarajanagara,GEN
2675,Adaguru H Vishwanath,68,M,JD(S),91667,49.222995467921045,Hunsur,GEN
2676,H P Manjunath,50,M,INC,83092,44.61842472667912,Hunsur,GEN
2677,J S Ramesh Kumar,54,M,BJP,6406,3.439869407393088,Hunsur,GEN
2678,NOTA,,,NOTA,1534,0.8237214597160469,Hunsur,GEN
2679,Harisha J M,33,M,IND,743,0.3989733015443435,Hunsur,GEN
2680,Sathyanarayana,51,M,SP,498,0.2674141375088601,Hunsur,GEN
2681,P S Yadurappa,66,M,IND,332,0.1782760916725734,Hunsur,GEN
2682,H B Shivanna,55,M,IND,319,0.1712954013359967,Hunsur,GEN
2683,Mohan H R,40,M,IND,282,0.15142728268574,Hunsur,GEN
2684,Mallesh,57,M,BRPP,258,0.13853985437206,Hunsur,GEN
2685,H P Lakshmana,44,M,IND,243,0.13048521167601,Hunsur,GEN
2686,Khalandar Shariff,41,M,IND,240,0.1288742831368,Hunsur,GEN
2687,Umesh,50,M,IND,169,0.0907489743754967,Hunsur,GEN
2688,Hunsur K. Chandrashekar,39,M,DPPS,160,0.0859161887578667,Hunsur,GEN
2689,D Mariswamy Nayaka,60,M,IND,156,0.08376828403892,Hunsur,GEN
2690,Syed Gafur,39,M,AIMEP,129,0.06926992718603,Hunsur,GEN
2691,Anil Kumar C,29,M,INC,76652,44.81184194372504,Heggadadevankote,ST
2692,Chikkanna,74,M,JD(S),54559,31.89596207023554,Heggadadevankote,ST
2693,Siddaraju,52,M,BJP,34425,20.12534126849573,Heggadadevankote,ST
2694,J K Gopala,53,M,BRPP,1763,1.030674703162178,Heggadadevankote,ST
2695,NOTA,,,NOTA,1596,0.9330441442126124,Heggadadevankote,ST
2696,M S Shivakumar,43,M,IND,760,0.4443067353393393,Heggadadevankote,ST
2697,G N Devadatta,56,M,SJPL,666,0.3893530075473683,Heggadadevankote,ST
2698,Manjula N V,32,F,SP,632,0.3694761272821873,Heggadadevankote,ST
2699,B. Harshavardhan,41,M,BJP,78030,47.58536154019722,Nanjangud,SC
2700,Kalale N. Keshavamurthy,61,M,INC,65551,39.97524073204496,Nanjangud,SC
2701,Dayanandamurthy. H. S.,56,M,JD(S),13679,8.341921831454028,Nanjangud,SC
2702,NOTA,,,NOTA,1947,1.1873471603071124,Nanjangud,SC
2703,Doddaswamy,40,M,APOI,1363,0.8312039956335873,Nanjangud,SC
2704,Basavaraju. C.,65,M,AIMEP,753,0.4592051421218571,Nanjangud,SC
2705,Chikkanna,48,M,IND,621,0.378707029558663,Nanjangud,SC
2706,Renuka Suresh,41,F,IND,598,0.3646808432787125,Nanjangud,SC
2707,Ananda Mahadevanagara,32,M,IND,502,0.3061367614145713,Nanjangud,SC
2708,S. Govindanayaka,50,M,IND,468,0.285402399087688,Nanjangud,SC
2709,C.M.Nagaraj,70,M,ASDP,467,0.2847925649016032,Nanjangud,SC
2710,G.T.Devegowda,68,M,JD(S),121325,53.62122839350666,Chamundeshwari,GEN
2711,Siddaramaiah,69,M,INC,85283,37.69197791950076,Chamundeshwari,GEN
2712,S.R.Gopalrao,61,M,BJP,12064,5.331848335786231,Chamundeshwari,GEN
2713,P.Karigowda,75,M,IND,1665,0.7358693202158552,Chamundeshwari,GEN
2714,NOTA,,,NOTA,1549,0.684601547756372,Chamundeshwari,GEN
2715,Shantharaju,62,M,IND,826,0.3650618969959737,Chamundeshwari,GEN
2716,P.Sureshnayaka,41,M,IND,779,0.3442896098787694,Chamundeshwari,GEN
2717,M.S.Praveen,31,M,BJC,686,0.3031869992000459,Chamundeshwari,GEN
2718,Gurumallesh,58,M,AIMEP,662,0.2925798738636012,Chamundeshwari,GEN
2719,M.Manju,41,M,IND,278,0.1228658684804851,Chamundeshwari,GEN
2720,Rechanna M S,35,M,IND,257,0.1135846338110959,Chamundeshwari,GEN
2721,Nandeesha.K.C,25,M,IND,212,0.093696273805262,Chamundeshwari,GEN
2722,M. Madesha,41,M,SJPL,200,0.0883927111370396,Chamundeshwari,GEN
2723,R.B. Basavegowda,40,M,IND,181,0.0799954035790208,Chamundeshwari,GEN
2724,P.Purushotham,58,M,IND,170,0.0751338044664837,Chamundeshwari,GEN
2725,M.M.Maheshagowda,47,M,IND,126,0.0556874080163349,Chamundeshwari,GEN
2726,S A Ramadas,61,M,BJP,78573,53.48449369673537,Krishnaraja,GEN
2727,M K Somashekar,66,M,INC,52226,35.55014022381354,Krishnaraja,GEN
2728,Mallesh K V,51,M,JD(S),11607,7.900863125221226,Krishnaraja,GEN
2729,NOTA,,,NOTA,1441,0.9808859966781932,Krishnaraja,GEN
2730,B Somashekar,38,M,IND,413,0.2811283252103357,Krishnaraja,GEN
2731,M D Parthasarathy,49,M,IND,399,0.2715985514743921,Krishnaraja,GEN
2732,B K Aravind,35,M,KP,370,0.251858305878509,Krishnaraja,GEN
2733,Rachappa G,49,M,IND,301,0.204890135322787,Krishnaraja,GEN
2734,Suchithra,31,F,IND,289,0.1967217578348354,Krishnaraja,GEN
2735,Janaki M C,36,F,BJC,178,0.1211642660712827,Krishnaraja,GEN
2736,Sreenivas S,52,M,IND,153,0.1041468129713834,Krishnaraja,GEN
2737,P Kumaraswamy,51,M,IND,149,0.1014240204753995,Krishnaraja,GEN
2738,K M Jayanth,26,M,KPJP,145,0.0987012279794156,Krishnaraja,GEN
2739,Ravi N,49,M,IND,131,0.0891714542434721,Krishnaraja,GEN
2740,Vijayakumar D,37,M,RPSN,114,0.0775995861355406,Krishnaraja,GEN
2741,D N Krishnamurthy,57,M,IND,101,0.068750510523593,Krishnaraja,GEN
2742,Bhanumohan,46,F,SWARAJ,99,0.067389114275601,Krishnaraja,GEN
2743,M Nanjappa,70,M,IND,81,0.0551365480436735,Krishnaraja,GEN
2744,S Jagadeesh,47,M,IND,72,0.0490102649277098,Krishnaraja,GEN
2745,B H Shivakumar,47,M,KJP,66,0.044926076183734,Krishnaraja,GEN
2746,L. Nagendra,53,M,BJP,51683,36.77092078489406,Chamaraja,GEN
2747,Vasu,65,M,INC,36747,26.144400017075284,Chamaraja,GEN
2748,K.S Rangappa,62,M,JD(S),27284,19.41175633564324,Chamaraja,GEN
2749,K. Harish Gowda,45,M,IND,21282,15.141511447557525,Chamaraja,GEN
2750,NOTA,,,NOTA,1561,1.1106051766580816,Chamaraja,GEN
2751,Malavika Gubbi Vani,44,F,AAAP,483,0.3436401667686441,Chamaraja,GEN
2752,M.K. Prashantha,44,M,KPJP,424,0.3016634176188511,Chamaraja,GEN
2753,M. Somashekar,39,M,BJC,241,0.1714643482220356,Chamaraja,GEN
2754,Malini .R,45,F,IND,202,0.1437170055636979,Chamaraja,GEN
2755,M. Panchalingu,57,M,IND,140,0.0996058454401866,Chamaraja,GEN
2756,P. Purushotham,58,M,IND,119,0.0846649686241586,Chamaraja,GEN
2757,Majeed Ahmed,46,M,IND,108,0.0768387950538583,Chamaraja,GEN
2758,Shanthi D Awaradi,38,F,AIMEP,104,0.0739929137555672,Chamaraja,GEN
2759,M. Manoj Kumar,41,M,IND,93,0.0661667401852668,Chamaraja,GEN
2760,Kaveriyamma N.K,61,F,IND,83,0.0590520369395392,Chamaraja,GEN
2761,Tanveer Sait,51,M,INC,62268,38.46434197115236,Narasimharaja,GEN
2762,S.Satheesh (Sandesh Swamy),55,M,BJP,44141,27.26688698767644,Narasimharaja,GEN
2763,Abdul Majeed.,50,M,SDPI,33284,20.56027426877104,Narasimharaja,GEN
2764,Abdul Azeez(Abdulla),53,M,JD(S),14709,9.086079624424746,Narasimharaja,GEN
2765,B M Nataraju,50,M,SP,3471,2.144114649288075,Narasimharaja,GEN
2766,NOTA,,,NOTA,1206,0.7449732835037218,Narasimharaja,GEN
2767,Anil Kumar S,39,M,BJC,841,0.5195045865892455,Narasimharaja,GEN
2768,Venkatesha Murthy K S,33,M,SJPL,436,0.2693269913827717,Narasimharaja,GEN
2769,G.B.Shivanna,35,M,IND,386,0.2384408685177749,Narasimharaja,GEN
2770,Lokesh Kumar G,36,M,IND,315,0.1945825740494795,Narasimharaja,GEN
2771,Vaalmiki Ningaraju,51,M,IND,166,0.1025419279117892,Narasimharaja,GEN
2772,Mohammed Thaher Ali,51,M,NAC,155,0.0957469808814899,Narasimharaja,GEN
2773,M.Madhu,29,M,IND,153,0.09451153596689,Narasimharaja,GEN
2774,Jayanth D Souza,41,M,IND,139,0.085863421564691,Narasimharaja,GEN
2775,Mangalagowri,41,F,AIMEP,118,0.0728912499613923,Narasimharaja,GEN
2776,M Khalid,57,M,IND,97,0.0599190783580937,Narasimharaja,GEN
2777,Yathindra S,37,M,INC,96435,55.09060372012248,Varuna,GEN
2778,T Basavaraju,56,M,BJP,37819,21.60493121886568,Varuna,GEN
2779,Abhishek S Manegar,37,M,JD(S),28123,16.065879073168503,Varuna,GEN
2780,NOTA,,,NOTA,1497,0.8551940039303504,Varuna,GEN
2781,Gurulingaiah,36,M,INCP,1245,0.7112334902426763,Varuna,GEN
2782,Umesha C,40,M,KJP,1201,0.6860975275353047,Varuna,GEN
2783,Rajesh N,27,M,IND,1118,0.6386819615191262,Varuna,GEN
2784,Dr. M Mahadevamurthy,31,M,IND,1045,0.5969791143000777,Varuna,GEN
2785,L Madappa,64,M,IND,835,0.4770120195603492,Varuna,GEN
2786,Ravindra,32,M,IND,831,0.4747269320414972,Varuna,GEN
2787,Madhukumara M,26,M,IND,797,0.4553036881312554,Varuna,GEN
2788,N R Raghu,52,M,SJPL,431,0.2462181801562999,Varuna,GEN
2789,Nirmala Kumari,38,F,SP,373,0.2130844111329463,Varuna,GEN
2790,P Mariswamy,63,M,IND,371,0.2119418673735204,Varuna,GEN
2791,H S Shivanna,56,M,IND,349,0.1993738860198345,Varuna,GEN
2792,K S Shivakumara,53,M,IND,342,0.1953749828618436,Varuna,GEN
2793,H S Thontadharyaswamy,37,M,IND,336,0.1919473515835656,Varuna,GEN
2794,Veerabhadraswamy N,46,M,BRPP,329,0.1879484484255747,Varuna,GEN
2795,Chethan E,28,M,IND,303,0.1730953795530369,Varuna,GEN
2796,N P Siddaraju,65,M,RPI(A),291,0.1662401169964809,Varuna,GEN
2797,V Siddaraju,37,M,IND,263,0.1502445043645171,Varuna,GEN
2798,B Siddaiah,62,M,IND,260,0.1485306887253781,Varuna,GEN
2799,A R Swamy,51,M,BDBRAJP,238,0.1359627073716923,Varuna,GEN
2800,Yogendra P B,44,M,RPSN,216,0.1233947260180065,Varuna,GEN
2801,Ashvin Kumar.M,36,M,JD(S),83929,54.04801463106784,T.Narasipur,SC
2802,Dr. H.C.Mahadevappa,65,M,INC,55451,35.70894993753461,T.Narasipur,SC
2803,S. Shankar,50,M,BJP,11812,7.6066097394485,T.Narasipur,SC
2804,NOTA,,,NOTA,1660,1.0689952732377677,T.Narasipur,SC
2805,Surendranatha C.P.,38,M,IND,470,0.302667336398645,T.Narasipur,SC
2806,S.Chandrashekhar,47,M,IND,427,0.2749764949834499,T.Narasipur,SC
2807,Mahadevaswamy M.,51,M,SP,392,0.2524374380175933,T.Narasipur,SC
2808,B.M. Srikantavardhana,41,M,BRMSC,333,0.2144430277037208,T.Narasipur,SC
2809,Renuka R,41,F,IND,318,0.2047834318612109,T.Narasipur,SC
2810,Srinivasa,45,M,AIMEP,283,0.1822443748953544,T.Narasipur,SC
2811,M. Kumara Kranthi,36,M,IND,211,0.1358783148513066,T.Narasipur,SC
2812,R Narendra,60,M,INC,60444,35.48578372951806,Hanur,GEN
2813,Dr. Preethan Nagappa,47,M,BJP,56931,33.42335307896885,Hanur,GEN
2814,Manjunath M R,46,M,JD(S),44957,26.393593725232336,Hanur,GEN
2815,NOTA,,,NOTA,1373,0.8060681136362302,Hanur,GEN
2816,Siddappa R,41,M,IND,873,0.5125254648247843,Hanur,GEN
2817,Selvaraj. S,48,M,IND,758,0.4450106555981519,Hanur,GEN
2818,John Don Bosco K,56,M,IND,755,0.4432493997052831,Hanur,GEN
2819,Jayaprakash J,44,M,IND,701,0.411546793633647,Hanur,GEN
2820,S Gangadhar (Ex-Serviceman),41,M,LAD,572,0.3358127902402941,Hanur,GEN
2821,D Srikantaswamy,40,M,SWARAJ,562,0.329941937264065,Hanur,GEN
2822,R P Vishnukumar,46,M,ADMK,503,0.2953039047043145,Hanur,GEN
2823,R Mahesha,39,M,IND,502,0.2947168194066916,Hanur,GEN
